order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time_x,source_x,late_delivery,latency_days,weekend,item_id,product_id,quantity,list_price_x,discount,extract_time_y,source_y,EGP,list_price_egp,product_name,brand_id,category_id,model_year,list_price_y,extract_time,source
107,633,4,2016-03-06,2016-03-09,2016-03-09,1,2,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,2,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
114,1431,4,2016-03-08,2016-03-10,2016-03-11,2,7,2024-04-28 18:44:54.651800,postgres,True,1.0,False,3,13,2,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
120,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,2024-04-28 18:44:54.651800,postgres,True,2.0,False,1,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
133,409,4,2016-03-20,2016-03-22,2016-03-21,2,7,2024-04-28 18:44:54.651800,postgres,False,,True,1,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
159,32,4,2016-04-04,2016-04-06,2016-04-06,1,2,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,1,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
167,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,2024-04-28 18:44:54.651800,postgres,True,2.0,True,3,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
179,616,4,2016-04-17,2016-04-19,2016-04-19,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
198,640,4,2016-05-01,2016-05-04,2016-05-03,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,4,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
209,514,4,2016-05-07,2016-05-08,2016-05-08,2,6,2024-04-28 18:44:54.651800,postgres,False,,True,1,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
210,943,4,2016-05-07,2016-05-08,2016-05-09,2,6,2024-04-28 18:44:54.651800,postgres,True,1.0,True,2,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
213,788,4,2016-05-08,2016-05-09,2016-05-09,3,8,2024-04-28 18:44:54.651800,postgres,False,,True,1,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
218,1179,4,2016-05-12,2016-05-14,2016-05-14,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,1,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
235,649,4,2016-05-24,2016-05-25,2016-05-25,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
238,1350,4,2016-05-26,2016-05-29,2016-05-29,2,6,2024-04-28 18:44:54.651800,postgres,False,,True,3,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
248,1376,4,2016-05-30,2016-06-01,2016-05-31,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
257,1314,4,2016-06-05,2016-06-06,2016-06-08,1,3,2024-04-28 18:44:54.651800,postgres,True,2.0,False,2,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
271,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,3,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
277,546,4,2016-06-19,2016-06-20,2016-06-20,2,7,2024-04-28 18:44:54.651800,postgres,False,,True,3,13,2,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
278,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,2024-04-28 18:44:54.651800,postgres,False,,False,3,13,1,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
280,638,4,2016-06-21,2016-06-22,2016-06-23,2,7,2024-04-28 18:44:54.651800,postgres,True,1.0,False,3,13,1,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
289,849,4,2016-06-27,2016-06-28,2016-06-30,2,6,2024-04-28 18:44:54.651800,postgres,True,2.0,False,1,13,1,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
317,795,4,2016-07-17,2016-07-20,2016-07-19,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,4,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
318,1141,4,2016-07-17,2016-07-19,2016-07-20,2,7,2024-04-28 18:44:54.651800,postgres,True,1.0,False,1,13,2,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
322,924,4,2016-07-19,2016-07-22,2016-07-20,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
323,1243,4,2016-07-19,2016-07-22,2016-07-21,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
327,83,4,2016-07-21,2016-07-24,2016-07-22,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,1,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
339,1110,4,2016-07-28,2016-07-31,2016-07-29,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
340,963,4,2016-07-29,2016-07-30,2016-07-31,2,7,2024-04-28 18:44:54.651800,postgres,True,1.0,True,3,13,2,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
346,584,4,2016-08-01,2016-08-03,2016-08-02,3,9,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,1,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
356,1189,4,2016-08-04,2016-08-07,2016-08-06,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,3,13,1,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
360,1300,4,2016-08-07,2016-08-09,2016-08-10,2,6,2024-04-28 18:44:54.651800,postgres,True,1.0,False,3,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
373,337,4,2016-08-16,2016-08-19,2016-08-17,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,5,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
382,199,4,2016-08-20,2016-08-23,2016-08-23,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,3,13,1,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
383,331,4,2016-08-20,2016-08-23,2016-08-22,2,7,2024-04-28 18:44:54.651800,postgres,False,,True,3,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
388,1080,4,2016-08-21,2016-08-24,2016-08-23,3,8,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
430,272,4,2016-09-11,2016-09-13,2016-09-12,2,6,2024-04-28 18:44:54.651800,postgres,False,,True,4,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
431,1217,4,2016-09-11,2016-09-12,2016-09-12,2,6,2024-04-28 18:44:54.651800,postgres,False,,True,4,13,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
438,314,4,2016-09-16,2016-09-19,2016-09-18,3,8,2024-04-28 18:44:54.651800,postgres,False,,True,4,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
448,101,4,2016-09-21,2016-09-22,2016-09-24,2,6,2024-04-28 18:44:54.651800,postgres,True,2.0,False,1,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
454,988,4,2016-09-23,2016-09-25,2016-09-26,2,6,2024-04-28 18:44:54.651800,postgres,True,1.0,True,2,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
463,964,4,2016-09-27,2016-09-28,2016-09-28,3,8,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
470,641,4,2016-09-30,2016-10-02,2016-10-02,1,3,2024-04-28 18:44:54.651800,postgres,False,,True,2,13,1,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
471,697,4,2016-09-30,2016-10-02,2016-10-01,1,3,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
481,481,4,2016-10-04,2016-10-07,2016-10-06,3,9,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
482,513,4,2016-10-05,2016-10-06,2016-10-06,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,1,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
485,465,4,2016-10-06,2016-10-08,2016-10-07,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
488,921,4,2016-10-06,2016-10-09,2016-10-08,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
490,876,4,2016-10-07,2016-10-10,2016-10-09,2,6,2024-04-28 18:44:54.651800,postgres,False,,True,4,13,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
496,193,4,2016-10-10,2016-10-12,2016-10-11,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
502,401,4,2016-10-12,2016-10-13,2016-10-13,3,9,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,1,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
503,932,4,2016-10-13,2016-10-16,2016-10-14,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,2024-04-28 18:44:54.651800,postgres,False,,True,2,13,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
511,377,4,2016-10-18,2016-10-20,2016-10-19,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,1,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
549,64,3,2016-11-12,2016-11-12,,3,9,2024-04-28 18:44:54.651800,postgres,False,,False,5,13,2,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,2024-04-28 18:44:54.651800,postgres,False,,True,3,13,2,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
572,178,4,2016-11-24,2016-11-26,2016-11-26,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,2,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,2024-04-28 18:44:54.651800,postgres,True,2.0,False,2,13,2,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,2024-04-28 18:44:54.651800,postgres,True,1.0,True,3,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,2024-04-28 18:44:54.651800,postgres,True,1.0,False,2,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,2024-04-28 18:44:54.651800,postgres,False,,False,4,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,2024-04-28 18:44:54.651800,postgres,False,,True,2,13,1,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,4,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,2024-04-28 18:44:54.651800,postgres,False,,True,1,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,2024-04-28 18:44:54.651800,postgres,False,,True,3,13,1,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,3,13,1,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,2024-04-28 18:44:54.651800,postgres,True,1.0,True,4,13,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,2024-04-28 18:44:54.651800,postgres,False,,False,4,13,1,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,2024-04-28 18:44:54.651800,postgres,False,,True,2,13,1,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,2024-04-28 18:44:54.651800,postgres,True,1.0,False,4,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1015,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,4,13,1,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1059,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,3,13,1,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1062,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,2024-04-28 18:44:54.651800,postgres,True,1.0,False,1,13,1,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1073,911,4,2017-08-18,2017-08-19,2017-08-21,2,7,2024-04-28 18:44:54.651800,postgres,True,2.0,True,2,13,1,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1087,675,4,2017-08-22,2017-08-23,2017-08-25,3,8,2024-04-28 18:44:54.651800,postgres,True,2.0,False,4,13,2,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1099,1128,4,2017-08-28,2017-08-29,2017-08-30,2,6,2024-04-28 18:44:54.651800,postgres,True,1.0,False,2,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1138,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1178,771,4,2017-10-12,2017-10-15,2017-10-13,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,4,13,2,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1197,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,2024-04-28 18:44:54.651800,postgres,False,,True,1,13,1,269.99,0.07,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1201,201,4,2017-10-23,2017-10-24,2017-10-24,2,6,2024-04-28 18:44:54.651800,postgres,False,,False,2,13,1,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1245,1166,4,2017-11-13,2017-11-16,2017-11-14,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,1,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1329,443,4,2018-01-04,2018-01-05,2018-01-06,1,3,2024-04-28 18:44:54.651800,postgres,True,1.0,False,5,13,1,269.99,0.1,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1334,425,4,2018-01-07,2018-01-09,2018-01-10,2,6,2024-04-28 18:44:54.651800,postgres,True,1.0,False,4,13,1,269.99,0.05,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
1350,637,4,2018-01-15,2018-01-18,2018-01-17,2,7,2024-04-28 18:44:54.651800,postgres,False,,False,5,13,2,269.99,0.2,2024-04-28 18:44:47.242831,postgres,47.861515,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 19:24:05.466871,datalake
